Date,Time,engagement rate (%)
14052021,1247,4.1
14052021,1248,4.2
14052021,1249,4.3
14052021,1250,4.4
14052021,1251,4.5
14052021,1252,4.6
14052021,1253,4.7
14052021,1254,4.8
14052021,1255,4.9
14052021,1256,5
14052021,1257,5.1
14052021,1258,5.2
14052021,1259,5.3
14052021,1300,5.4
14052021,1301,5.5
14052021,1302,5.6
14052021,1303,5.7
14052021,1304,5.8
14052021,1305,5.9
14052021,1306,6
14052021,1307,6.1
14052021,1308,6.2
14052021,1309,6.3
14052021,1310,6.4
14052021,1311,6.5
14052021,1312,6.6
14052021,1313,6.7
14052021,1314,6.8
14052021,1315,6.9
14052021,1316,7
14052021,1317,7.1
14052021,1318,7.2
14052021,1319,7.3
14052021,1320,7.4
14052021,1321,7.5
14052021,1322,7.6
14052021,1323,7.7
14052021,1324,7.8
14052021,1325,7.9
14052021,1326,8
14052021,1327,8.1
14052021,1328,8.2
14052021,1329,8.3
14052021,1330,8.4
14052021,1331,8.5
14052021,1332,8.6
14052021,1333,8.7
14052021,1334,8.8
14052021,1335,8.9
14052021,1336,9
14052021,1337,9.1
14052021,1338,9.2
14052021,1339,9.3
14052021,1340,9.4
14052021,1341,9.5
14052021,1342,9.6
14052021,1343,9.5
14052021,1344,9.4
14052021,1345,9.3
14052021,1346,9.2
14052021,1347,9.1
14052021,1348,9
14052021,1349,8.9
14052021,1350,8.8
14052021,1351,8.7
14052021,1352,8.6
14052021,1353,8.5
14052021,1354,8.4
14052021,1355,8.3
14052021,1356,8.2
14052021,1357,8.1
14052021,1358,8
14052021,1359,7.9
14052021,1400,7.8
14052021,1401,7.7
14052021,1402,7.6
14052021,1403,7.5
14052021,1404,7.4
14052021,1405,7.3
14052021,1406,7.2
14052021,1407,7.1
14052021,1408,7
14052021,1409,6.9
14052021,1410,6.8
14052021,1411,6.7
14052021,1412,6.6
14052021,1413,6.5
14052021,1414,6.4
14052021,1415,6.3
14052021,1416,6.2
14052021,1417,6.1
14052021,1418,6
14052021,1419,5.9
14052021,1420,5.8
14052021,1421,5.7
14052021,1422,5.6
14052021,1423,5.5
14052021,1424,5.4
14052021,1425,5.3
14052021,1426,5.2
14052021,1427,5.1
14052021,1428,5
14052021,1429,4.9
14052021,1430,4.8
14052021,1431,4.7
14052021,1432,4.6
14052021,1433,4.5
14052021,1434,4.4
14052021,1435,4.3
14052021,1436,4.2
14052021,1437,4.1
14052021,1438,4
14052021,1439,3.9
14052021,1440,3.8
14052021,1441,3.7
14052021,1442,3.6
14052021,1443,3.5
14052021,1444,3.4
14052021,1445,3.3
14052021,1446,3.2
14052021,1447,3.1
14052021,1448,3
14052021,1449,2.9
14052021,1450,2.8
14052021,1451,2.7
14052021,1452,2.6
14052021,1453,2.5
14052021,1454,2.4
14052021,1455,2.3
14052021,1456,2.2
14052021,1457,2.1
14052021,1458,2
14052021,1459,1.9
14052021,1500,1.8
14052021,1501,1.7
14052021,1502,1.6
14052021,1503,1.5
14052021,1504,1.4
14052021,1505,1.3
14052021,1506,1.2
14052021,1507,1.1
14052021,1508,1
14052021,1509,0.9
14052021,1510,0.8
14052021,1511,0.7
14052021,1512,0.6
14052021,1513,0.5
14052021,1514,0.4
14052021,1515,0.5
14052021,1516,0.6
14052021,1517,0.7
14052021,1518,0.8
14052021,1519,0.9
14052021,1520,1
14052021,1521,1.1
14052021,1522,1.2
14052021,1523,1.3
14052021,1524,1.4
14052021,1525,1.5
14052021,1526,1.6
14052021,1527,1.7
14052021,1528,1.8
14052021,1529,1.9
14052021,1530,2
14052021,1531,2.1
14052021,1532,2.2
14052021,1533,2.3
14052021,1534,2.4
14052021,1535,2.5
14052021,1536,2.6
14052021,1537,2.7
14052021,1538,2.8
14052021,1539,2.9
14052021,1540,3
14052021,1541,3.1
14052021,1542,3.2
14052021,1543,3.3
14052021,1544,3.4
14052021,1545,3.5
14052021,1546,3.6
14052021,1547,3.7
14052021,1548,3.8
14052021,1549,3.9
14052021,1550,4
14052021,1551,4.1
14052021,1552,4.2
14052021,1553,4.3
14052021,1554,4.4
14052021,1555,4.5
14052021,1556,4.6
14052021,1557,4.7
14052021,1558,4.8
14052021,1559,4.9
14052021,1600,5
14052021,1601,5.1
14052021,1602,5.2
14052021,1603,5.3
14052021,1604,5.4
14052021,1605,5.5
14052021,1606,5.6
14052021,1607,5.7
14052021,1608,5.8
14052021,1609,5.9
14052021,1610,6
14052021,1611,6.1
14052021,1612,6.2
14052021,1613,6.3
14052021,1614,6.4
14052021,1615,6.5
14052021,1616,6.6
14052021,1617,6.7
14052021,1618,6.8
14052021,1619,6.9
14052021,1620,7
14052021,1621,7.1
14052021,1622,7.2
14052021,1623,7.3
14052021,1624,7.4
14052021,1625,7.5
14052021,1626,7.6
14052021,1627,7.7
14052021,1628,7.8
14052021,1629,7.9
14052021,1630,8
14052021,1631,8.1
14052021,1632,8.2
14052021,1633,8.3
14052021,1634,8.4
14052021,1635,8.5
14052021,1636,8.6
14052021,1637,8.7
14052021,1638,8.8
14052021,1639,8.9
14052021,1640,9
14052021,1641,9.1
14052021,1642,9.2
14052021,1643,9.3
14052021,1644,9.4
14052021,1645,9.5
14052021,1646,9.6
14052021,1647,9.7
14052021,1648,9.8
14052021,1649,9.7
14052021,1650,9.6
14052021,1651,9.5
14052021,1652,9.4
14052021,1653,9.3
14052021,1654,9.2
14052021,1655,9.1
14052021,1656,9
14052021,1657,8.9
14052021,1658,8.8
14052021,1659,8.7
14052021,1700,8.6
14052021,1701,8.5
14052021,1702,8.4
14052021,1703,8.3
14052021,1704,8.2
14052021,1705,8.1
14052021,1706,8
14052021,1707,7.9
14052021,1708,7.8
14052021,1709,7.7
14052021,1710,7.6
14052021,1711,7.5
14052021,1712,7.4
14052021,1713,7.3
14052021,1714,7.2
14052021,1715,7.1
14052021,1716,7
14052021,1717,6.9
14052021,1718,6.8
14052021,1719,6.7
14052021,1720,6.6
14052021,1721,6.5
14052021,1722,6.4
14052021,1723,6.3
14052021,1724,6.2
14052021,1725,6.1
14052021,1726,6
14052021,1727,5.9
14052021,1728,5.8
14052021,1729,5.7
14052021,1730,5.6
14052021,1731,5.5
14052021,1732,5.4
14052021,1733,5.3
14052021,1734,5.2
14052021,1735,5.1
14052021,1736,5
14052021,1737,4.9
14052021,1738,4.8
14052021,1739,4.7
14052021,1740,4.6
14052021,1741,4.5
14052021,1742,4.4
14052021,1743,4.3
14052021,1744,4.2
14052021,1745,4.1
14052021,1746,4
14052021,1747,3.9
14052021,1748,3.8
14052021,1749,3.7
14052021,1750,3.6
14052021,1751,3.5
14052021,1752,3.4
14052021,1753,3.3
14052021,1754,3.2
14052021,1755,3.1
14052021,1756,3
14052021,1757,2.9
14052021,1758,2.8
14052021,1759,2.7
14052021,1800,2.6
14052021,1801,2.5
14052021,1802,2.4
14052021,1803,2.3
14052021,1804,2.2
14052021,1805,2.1
14052021,1806,2
14052021,1807,1.9
14052021,1808,1.8
14052021,1809,1.7
14052021,1810,1.6
14052021,1811,1.5
14052021,1812,1.4
14052021,1813,1.3
14052021,1814,1.2
14052021,1815,1.1
14052021,1816,1
14052021,1817,0.9
14052021,1818,0.8
14052021,1819,0.7
14052021,1820,0.6
14052021,1821,0.5
14052021,1822,0.4
14052021,1823,0.3
14052021,1824,0.4
14052021,1825,0.5
14052021,1826,0.6
14052021,1827,0.7
14052021,1828,0.8
14052021,1829,0.9
14052021,1830,1
14052021,1831,1.1
14052021,1832,1.2
14052021,1833,1.3
14052021,1834,1.4
14052021,1835,1.5
14052021,1836,1.6
14052021,1837,1.7
14052021,1838,1.8
14052021,1839,1.9
14052021,1840,2
14052021,1841,2.1
14052021,1842,2.2
14052021,1843,2.3
14052021,1844,2.4
14052021,1845,2.5
14052021,1846,2.6
14052021,1847,2.7
14052021,1848,2.8
14052021,1849,2.9
14052021,1850,3
14052021,1851,3.1
14052021,1852,3.2
14052021,1853,3.3
14052021,1854,3.4
14052021,1855,3.5
14052021,1856,3.6
14052021,1857,3.7
14052021,1858,3.8
14052021,1859,3.9
14052021,1900,4
14052021,1901,4.1
14052021,1902,4.2
14052021,1903,4.3
14052021,1904,4.4
14052021,1905,4.5
14052021,1906,4.6
14052021,1907,4.7
14052021,1908,4.8
14052021,1909,4.9
14052021,1910,5
14052021,1911,5.1
14052021,1912,5.2
14052021,1913,5.3
14052021,1914,5.4
14052021,1915,5.5
14052021,1916,5.6
14052021,1917,5.7
14052021,1918,5.8
14052021,1919,5.9
14052021,1920,6
14052021,1921,6.1
14052021,1922,6.2
14052021,1923,6.3
14052021,1924,6.4
14052021,1925,6.5
14052021,1926,6.6
14052021,1927,6.7
14052021,1928,6.8
14052021,1929,6.9
14052021,1930,7
14052021,1931,7.1
14052021,1932,7.2
14052021,1933,7.3
14052021,1934,7.4
14052021,1935,7.5
14052021,1936,7.6
14052021,1937,7.7
14052021,1938,7.8
14052021,1939,7.9
14052021,1940,8
14052021,1941,8.1
14052021,1942,8.2
14052021,1943,8.3
14052021,1944,8.4
14052021,1945,8.5
14052021,1946,8.6
14052021,1947,8.7
14052021,1948,8.8
14052021,1949,8.9
14052021,1950,9
14052021,1951,9.1
14052021,1952,9.2
14052021,1953,9.3
14052021,1954,9.4
14052021,1955,9.5
14052021,1956,9.6
14052021,1957,9.7
14052021,1958,9.6
14052021,1959,9.5
14052021,2000,9.4
14052021,2001,9.3
14052021,2002,9.2
14052021,2003,9.1
14052021,2004,9
14052021,2005,8.9
14052021,2006,8.8
14052021,2007,8.7
14052021,2008,8.6
14052021,2009,8.5
14052021,2010,8.4
14052021,2011,8.3
14052021,2012,8.2
14052021,2013,8.1
14052021,2014,8
14052021,2015,7.9
14052021,2016,7.8
14052021,2017,7.7
14052021,2018,7.6
14052021,2019,7.5
14052021,2020,7.4
14052021,2021,7.3
14052021,2022,7.2
14052021,2023,7.1
14052021,2024,7
14052021,2025,6.9
14052021,2026,6.8
14052021,2027,6.7
14052021,2028,6.6
14052021,2029,6.5
14052021,2030,6.4
14052021,2031,6.3
14052021,2032,6.2
14052021,2033,6.1
14052021,2034,6
14052021,2035,5.9
14052021,2036,5.8
14052021,2037,5.7
14052021,2038,5.6
14052021,2039,5.5
14052021,2040,5.4
14052021,2041,5.3
14052021,2042,5.2
14052021,2043,5.1
14052021,2044,5
14052021,2045,4.9
14052021,2046,4.8
14052021,2047,4.7
14052021,2048,4.6
14052021,2049,4.5
14052021,2050,4.4
14052021,2051,4.3
14052021,2052,4.2
14052021,2053,4.1
14052021,2054,4
14052021,2055,3.9
14052021,2056,3.8
14052021,2057,3.7
14052021,2058,3.6
14052021,2059,3.5
14052021,2100,3.4
14052021,2101,3.3
14052021,2102,3.2
14052021,2103,3.1
14052021,2104,3
14052021,2105,2.9
14052021,2106,2.8
14052021,2107,2.7
14052021,2108,2.6
14052021,2109,2.5
14052021,2110,2.4
14052021,2111,2.3
14052021,2112,2.2
14052021,2113,2.1
14052021,2114,2
14052021,2115,1.9
14052021,2116,1.8
14052021,2117,1.7
14052021,2118,1.6
14052021,2119,1.5
14052021,2120,1.4
14052021,2121,1.3
14052021,2122,1.2
14052021,2123,1.1
14052021,2124,1
14052021,2125,0.9
14052021,2126,0.8
14052021,2127,0.7
14052021,2128,0.6
14052021,2129,0.7
14052021,2130,0.8
14052021,2131,0.9
14052021,2132,1
14052021,2133,1.1
14052021,2134,1.2
14052021,2135,1.3
14052021,2136,1.4
14052021,2137,1.5
14052021,2138,1.6
14052021,2139,1.7
14052021,2140,1.8
14052021,2141,1.9
14052021,2142,2
14052021,2143,2.1
14052021,2144,2.2
14052021,2145,2.3
14052021,2146,2.4
14052021,2147,2.5
14052021,2148,2.6
14052021,2149,2.7
14052021,2150,2.8
14052021,2151,2.9
14052021,2152,3
14052021,2153,3.1
14052021,2154,3.2
14052021,2155,3.3
14052021,2156,3.4
14052021,2157,3.5
14052021,2158,3.6
14052021,2159,3.7
14052021,2200,3.8
14052021,2201,3.9
14052021,2202,4
14052021,2203,4.1
14052021,2204,4.2
14052021,2205,4.3
14052021,2206,4.4
14052021,2207,4.5
14052021,2208,4.6
14052021,2209,4.7
14052021,2210,4.8
14052021,2211,4.9
14052021,2212,5
14052021,2213,5.1
14052021,2214,5.2
14052021,2215,5.3
14052021,2216,5.4
14052021,2217,5.5
14052021,2218,5.6
14052021,2219,5.7
14052021,2220,5.8
14052021,2221,5.9
14052021,2222,6
14052021,2223,6.1
14052021,2224,6.2
14052021,2225,6.3
14052021,2226,6.4
14052021,2227,6.5
14052021,2228,6.6
14052021,2229,6.7
14052021,2230,6.8
14052021,2231,6.9
14052021,2232,7
14052021,2233,7.1
14052021,2234,7.2
14052021,2235,7.3
14052021,2236,7.4
14052021,2237,7.5
14052021,2238,7.6
14052021,2239,7.7
14052021,2240,7.8
14052021,2241,7.9
14052021,2242,8
14052021,2243,8.1
14052021,2244,8.2
14052021,2245,8.3
14052021,2246,8.4
14052021,2247,8.5
14052021,2248,8.6
14052021,2249,8.7
14052021,2250,8.8
14052021,2251,8.9
14052021,2252,9
14052021,2253,9.1
14052021,2254,9.2
14052021,2255,9.3
14052021,2256,9.4
14052021,2257,9.5
14052021,2258,9.6
14052021,2259,9.7
14052021,2300,9.6
14052021,2301,9.5
14052021,2302,9.4
14052021,2303,9.3
14052021,2304,9.2
14052021,2305,9.1
14052021,2306,9
14052021,2307,8.9
14052021,2308,8.8
14052021,2309,8.7
14052021,2310,8.6
14052021,2311,8.5
14052021,2312,8.4
14052021,2313,8.3
14052021,2314,8.2
14052021,2315,8.1
14052021,2316,8
14052021,2317,7.9
14052021,2318,7.8
14052021,2319,7.7
14052021,2320,7.6
14052021,2321,7.5
14052021,2322,7.4
14052021,2323,7.3
14052021,2324,7.2
14052021,2325,7.1
14052021,2326,7
14052021,2327,6.9
14052021,2328,6.8
14052021,2329,6.7
14052021,2330,6.6
14052021,2331,6.5
14052021,2332,6.4
14052021,2333,6.3
14052021,2334,6.2
14052021,2335,6.1
14052021,2336,6
14052021,2337,5.9
14052021,2338,5.8
14052021,2339,5.7
14052021,2340,5.6
14052021,2341,5.5
14052021,2342,5.4
14052021,2343,5.3
14052021,2344,5.2
14052021,2345,5.1
14052021,2346,5
14052021,2347,4.9
14052021,2348,4.8
14052021,2349,4.7
14052021,2350,4.6
14052021,2351,4.5
14052021,2352,4.4
14052021,2353,4.3
14052021,2354,4.2
14052021,2355,4.1
14052021,2356,4
14052021,2357,3.9
14052021,2358,3.8
14052021,2359,3.7
15052021,00:00,3.6
15052021,00:01,3.5
15052021,00:02,3.4
15052021,00:03,3.3
15052021,00:04,3.2
15052021,00:05,3.1
15052021,00:06,3
15052021,00:07,2.9
15052021,00:08,2.8
15052021,00:09,2.7
15052021,00:10,2.6
15052021,00:11,2.5
15052021,00:12,2.4
15052021,00:13,2.3
15052021,00:14,2.2
15052021,00:15,2.1
15052021,00:16,2
15052021,00:17,1.9
15052021,00:18,1.8
15052021,00:19,1.7
15052021,00:20,1.6
15052021,00:21,1.5
15052021,00:22,1.4
15052021,00:23,1.3
15052021,00:24,1.2
15052021,00:25,1.1
15052021,00:26,1
15052021,00:27,0.9
15052021,00:28,0.8
15052021,00:29,0.7
15052021,00:30,0.6
15052021,00:31,0.5
15052021,00:32,0.4
15052021,00:33,0.3
15052021,00:34,0.2
15052021,00:35,0.3
15052021,00:36,0.4
15052021,00:37,0.5
15052021,00:38,0.6
15052021,00:39,0.7
15052021,00:40,0.8
15052021,00:41,0.9
15052021,00:42,1
15052021,00:43,1.1
15052021,00:44,1.2
15052021,00:45,1.3
15052021,00:46,1.4
15052021,00:47,1.5
15052021,00:48,1.6
15052021,00:49,1.7
15052021,00:50,1.8
15052021,00:51,1.9
15052021,00:52,2
15052021,00:53,2.1
15052021,00:54,2.2
15052021,00:55,2.3
15052021,00:56,2.4
15052021,00:57,2.5
15052021,00:58,2.6
15052021,00:59,2.7
15052021,01:00,2.8
15052021,01:01,2.9
15052021,01:02,3
15052021,01:03,3.1
15052021,01:04,3.2
15052021,01:05,3.3
15052021,01:06,3.4
15052021,01:07,3.5
15052021,01:08,3.6
15052021,01:09,3.7
15052021,01:10,3.8
15052021,01:11,3.9
15052021,01:12,4
15052021,01:13,4.1
15052021,01:14,4.2
15052021,01:15,4.3
15052021,01:16,4.4
15052021,01:17,4.5
15052021,01:18,4.6
15052021,01:19,4.7
15052021,01:20,4.8
15052021,01:21,4.9
15052021,01:22,5
15052021,01:23,5.1
15052021,01:24,5.2
15052021,01:25,5.3
15052021,01:26,5.4
15052021,01:27,5.5
15052021,01:28,5.6
15052021,01:29,5.7
15052021,01:30,5.8
15052021,01:31,5.9
15052021,01:32,6
15052021,01:33,6.1
15052021,01:34,6.2
15052021,01:35,6.3
15052021,01:36,6.4
15052021,01:37,6.5
15052021,01:38,6.6
15052021,01:39,6.7
15052021,01:40,6.8
15052021,01:41,6.9
15052021,01:42,7
15052021,01:43,7.1
15052021,01:44,7.2
15052021,01:45,7.3
15052021,01:46,7.4
15052021,01:47,7.5
15052021,01:48,7.6
15052021,01:49,7.7
15052021,01:50,7.8
15052021,01:51,7.9
15052021,01:52,8
15052021,01:53,8.1
15052021,01:54,8.2
15052021,01:55,8.3
15052021,01:56,8.4
15052021,01:57,8.5
15052021,01:58,8.6
15052021,01:59,8.7
15052021,02:00,8.8
15052021,02:01,8.9
15052021,02:02,9
15052021,02:03,8.9
15052021,02:04,8.8
15052021,02:05,8.7
15052021,02:06,8.6
15052021,02:07,8.5
15052021,02:08,8.4
15052021,02:09,8.3
15052021,02:10,8.2
15052021,02:11,8.1
15052021,02:12,8
15052021,02:13,7.9
15052021,02:14,7.8
15052021,02:15,7.7
15052021,02:16,7.6
15052021,02:17,7.5
15052021,02:18,7.4
15052021,02:19,7.3
15052021,02:20,7.2
15052021,02:21,7.1
15052021,02:22,7
15052021,02:23,6.9
15052021,02:24,6.8
15052021,02:25,6.7
15052021,02:26,6.6
15052021,02:27,6.5
15052021,02:28,6.4
15052021,02:29,6.3
15052021,02:30,6.2
15052021,02:31,6.1
15052021,02:32,6
15052021,02:33,5.9
15052021,02:34,5.8
15052021,02:35,5.7
15052021,02:36,5.6
15052021,02:37,5.5
15052021,02:38,5.4
15052021,02:39,5.3
15052021,02:40,5.2
15052021,02:41,5.1
15052021,02:42,5
15052021,02:43,4.9
15052021,02:44,4.8
15052021,02:45,4.7
15052021,02:46,4.6
15052021,02:47,4.5
15052021,02:48,4.4
15052021,02:49,4.3
15052021,02:50,4.2
15052021,02:51,4.1
15052021,02:52,4
15052021,02:53,3.9
15052021,02:54,3.8
15052021,02:55,3.7
15052021,02:56,3.6
15052021,02:57,3.5
15052021,02:58,3.4
15052021,02:59,3.3
15052021,03:00,3.2
15052021,03:01,3.1
15052021,03:02,3
15052021,03:03,2.9
15052021,03:04,2.8
15052021,03:05,2.7
15052021,03:06,2.6
15052021,03:07,2.5
15052021,03:08,2.4
15052021,03:09,2.3
15052021,03:10,2.2
15052021,03:11,2.1
15052021,03:12,2
15052021,03:13,1.9
15052021,03:14,1.8
15052021,03:15,1.7
15052021,03:16,1.6
15052021,03:17,1.5
15052021,03:18,1.4
15052021,03:19,1.3
15052021,03:20,1.2
15052021,03:21,1.1
15052021,03:22,1
15052021,03:23,0.9
15052021,03:24,0.8
15052021,03:25,0.7
15052021,03:26,0.6
15052021,03:27,0.5
15052021,03:28,0.4
15052021,03:29,0.3
15052021,03:30,0.2
15052021,03:31,0.1
15052021,03:32,0.2
15052021,03:33,0.3
15052021,03:34,0.4
15052021,03:35,0.5
15052021,03:36,0.6
15052021,03:37,0.7
15052021,03:38,0.8
15052021,03:39,0.9
15052021,03:40,1
15052021,03:41,1.1
15052021,03:42,1.2
15052021,03:43,1.3
15052021,03:44,1.4
15052021,03:45,1.5
15052021,03:46,1.6
15052021,03:47,1.7
15052021,03:48,1.8
15052021,03:49,1.9
15052021,03:50,2
15052021,03:51,2.1
15052021,03:52,2.2
15052021,03:53,2.3
15052021,03:54,2.4
15052021,03:55,2.5
15052021,03:56,2.6
15052021,03:57,2.7
15052021,03:58,2.8
15052021,03:59,2.9
15052021,04:00,3
15052021,04:01,3.1
15052021,04:02,3.2
15052021,04:03,3.3
15052021,04:04,3.4
15052021,04:05,3.5
15052021,04:06,3.6
15052021,04:07,3.7
15052021,04:08,3.8
15052021,04:09,3.9
15052021,04:10,4
15052021,04:11,4.1
15052021,04:12,4.2
15052021,04:13,4.3
15052021,04:14,4.4
15052021,04:15,4.5
15052021,04:16,4.6
15052021,04:17,4.7
15052021,04:18,4.8
15052021,04:19,4.9
15052021,04:20,5
15052021,04:21,5.1
15052021,04:22,5.2
15052021,04:23,5.3
15052021,04:24,5.4
15052021,04:25,5.5
15052021,04:26,5.6
15052021,04:27,5.7
15052021,04:28,5.8
15052021,04:29,5.9
15052021,04:30,6
15052021,04:31,6.1
15052021,04:32,6.2
15052021,04:33,6.3
15052021,04:34,6.4
15052021,04:35,6.5
15052021,04:36,6.6
15052021,04:37,6.7
15052021,04:38,6.8
15052021,04:39,6.9
15052021,04:40,7
15052021,04:41,7.1
15052021,04:42,7.2
15052021,04:43,7.3
15052021,04:44,7.4
15052021,04:45,7.5
15052021,04:46,7.6
15052021,04:47,7.7
15052021,04:48,7.8
15052021,04:49,7.9
15052021,04:50,8
15052021,04:51,8.1
15052021,04:52,8.2
15052021,04:53,8.3
15052021,04:54,8.4
15052021,04:55,8.5
15052021,04:56,8.6
15052021,04:57,8.7
15052021,04:58,8.8
15052021,04:59,8.9
15052021,05:00,9
15052021,05:01,9.1
15052021,05:02,9
15052021,05:03,8.9
15052021,05:04,8.8
15052021,05:05,8.7
15052021,05:06,8.6
15052021,05:07,8.5
15052021,05:08,8.4
15052021,05:09,8.3
15052021,05:10,8.2
15052021,05:11,8.1
15052021,05:12,8
15052021,05:13,7.9
15052021,05:14,7.8
15052021,05:15,7.7
15052021,05:16,7.6
15052021,05:17,7.5
15052021,05:18,7.4
15052021,05:19,7.3
15052021,05:20,7.2
15052021,05:21,7.1
15052021,05:22,7
15052021,05:23,6.9
15052021,05:24,6.8
15052021,05:25,6.7
15052021,05:26,6.6
15052021,05:27,6.5
15052021,05:28,6.4
15052021,05:29,6.3
15052021,05:30,6.2
15052021,05:31,6.1
15052021,05:32,6
15052021,05:33,5.9
15052021,05:34,5.8
15052021,05:35,5.7
15052021,05:36,5.6
15052021,05:37,5.5
15052021,05:38,5.4
15052021,05:39,5.3
15052021,05:40,5.2
15052021,05:41,5.1
15052021,05:42,5
15052021,05:43,4.9
15052021,05:44,4.8
15052021,05:45,4.7
15052021,05:46,4.6
15052021,05:47,4.5
15052021,05:48,4.4
15052021,05:49,4.3
15052021,05:50,4.2
15052021,05:51,4.1
15052021,05:52,4
15052021,05:53,3.9
15052021,05:54,3.8
15052021,05:55,3.7
15052021,05:56,3.6
15052021,05:57,3.5
15052021,05:58,3.4
15052021,05:59,3.3
15052021,06:00,3.2
15052021,06:01,3.1
15052021,06:02,3
15052021,06:03,2.9
15052021,06:04,2.8
15052021,06:05,2.7
15052021,06:06,2.6
15052021,06:07,2.5
15052021,06:08,2.4
15052021,06:09,2.3
15052021,06:10,2.2
15052021,06:11,2.1
15052021,06:12,2
15052021,06:13,1.9
15052021,06:14,1.8
15052021,06:15,1.7
15052021,06:16,1.6
15052021,06:17,1.5
15052021,06:18,1.4
15052021,06:19,1.3
15052021,06:20,1.2
15052021,06:21,1.1
15052021,06:22,1
15052021,06:23,0.9
15052021,06:24,0.8
15052021,06:25,0.7
15052021,06:26,0.6
15052021,06:27,0.5
15052021,06:28,0.4
15052021,06:29,0.3
15052021,06:30,0.2
15052021,06:31,0.1
15052021,06:32,0.2
15052021,06:33,0.3
15052021,06:34,0.4
15052021,06:35,0.5
15052021,06:36,0.6
15052021,06:37,0.7
15052021,06:38,0.8
15052021,06:39,0.9
15052021,06:40,1
15052021,06:41,1.1
15052021,06:42,1.2
15052021,06:43,1.3
15052021,06:44,1.4
15052021,06:45,1.5
15052021,06:46,1.6
15052021,06:47,1.7
15052021,06:48,1.8
15052021,06:49,1.9
15052021,06:50,2
15052021,06:51,2.1
15052021,06:52,2.2
15052021,06:53,2.3
15052021,06:54,2.4
15052021,06:55,2.5
15052021,06:56,2.6
15052021,06:57,2.7
15052021,06:58,2.8
15052021,06:59,2.9
15052021,07:00,3
15052021,07:01,3.1
15052021,07:02,3.2
15052021,07:03,3.3
15052021,07:04,3.4
15052021,07:05,3.5
15052021,07:06,3.6
15052021,07:07,3.7
15052021,07:08,3.8
15052021,07:09,3.9
15052021,07:10,4
15052021,07:11,4.1
15052021,07:12,4.2
15052021,07:13,4.3
15052021,07:14,4.4
15052021,07:15,4.5
15052021,07:16,4.6
15052021,07:17,4.7
15052021,07:18,4.8
15052021,07:19,4.9
15052021,07:20,5
15052021,07:21,5.1
15052021,07:22,5.2
15052021,07:23,5.3
15052021,07:24,5.4
15052021,07:25,5.5
15052021,07:26,5.6
15052021,07:27,5.7
15052021,07:28,5.8
15052021,07:29,5.9
15052021,07:30,6
15052021,07:31,6.1
15052021,07:32,6.2
15052021,07:33,6.3
15052021,07:34,6.4
15052021,07:35,6.5
15052021,07:36,6.6
15052021,07:37,6.7
15052021,07:38,6.8
15052021,07:39,6.9
15052021,07:40,7
15052021,07:41,7.1
15052021,07:42,7.2
15052021,07:43,7.3
15052021,07:44,7.4
15052021,07:45,7.5
15052021,07:46,7.6
15052021,07:47,7.7
15052021,07:48,7.8
15052021,07:49,7.9
15052021,07:50,8
15052021,07:51,8.1
15052021,07:52,8.2
15052021,07:53,8.3
15052021,07:54,8.4
15052021,07:55,8.5
15052021,07:56,8.6
15052021,07:57,8.7
15052021,07:58,8.8
15052021,07:59,8.9
15052021,08:00,9
15052021,08:01,9.1
15052021,08:02,9.2
15052021,08:03,9.3
15052021,08:04,9.4
15052021,08:05,9.5
15052021,08:06,9.6
15052021,08:07,9.7
15052021,08:08,9.8
15052021,08:09,9.7
15052021,08:10,9.6
15052021,08:11,9.5
15052021,08:12,9.4
15052021,08:13,9.3
15052021,08:14,9.2
15052021,08:15,9.1
15052021,08:16,9
15052021,08:17,8.9
15052021,08:18,8.8
15052021,08:19,8.7
15052021,08:20,8.6
15052021,08:21,8.5
15052021,08:22,8.4
15052021,08:23,8.3
15052021,08:24,8.2
15052021,08:25,8.1
15052021,08:26,8
15052021,08:27,7.9
15052021,08:28,7.8
15052021,08:29,7.7
15052021,08:30,7.6
15052021,08:31,7.5
15052021,08:32,7.4
15052021,08:33,7.3
15052021,08:34,7.2
15052021,08:35,7.1
15052021,08:36,7
15052021,08:37,6.9
15052021,08:38,6.8
15052021,08:39,6.7
15052021,08:40,6.6
15052021,08:41,6.5
15052021,08:42,6.4
15052021,08:43,6.3
15052021,08:44,6.2
15052021,08:45,6.1
15052021,08:46,6
15052021,08:47,5.9
15052021,08:48,5.8
15052021,08:49,5.7
15052021,08:50,5.6
15052021,08:51,5.5
15052021,08:52,5.4
15052021,08:53,5.3
15052021,08:54,5.2
15052021,08:55,5.1
15052021,08:56,5
15052021,08:57,4.9
15052021,08:58,4.8
15052021,08:59,4.7
15052021,09:00,4.6
15052021,09:01,4.5
15052021,09:02,4.4
15052021,09:03,4.3
15052021,09:04,4.2
15052021,09:05,4.1
15052021,09:06,4
15052021,09:07,3.9
15052021,09:08,3.8
15052021,09:09,3.7
15052021,09:10,3.6
15052021,09:11,3.5
15052021,09:12,3.4
15052021,09:13,3.3
15052021,09:14,3.2
15052021,09:15,3.1
15052021,09:16,3
15052021,09:17,2.9
15052021,09:18,2.8
15052021,09:19,2.7
15052021,09:20,2.6
15052021,09:21,2.5
15052021,09:22,2.4
15052021,09:23,2.3
15052021,09:24,2.2
15052021,09:25,2.1
15052021,09:26,2
15052021,09:27,1.9
